patient_id,full_name,birth_date,gender,ssn,diagnosis_code,treatment_start,email,country,insurance_number,chronic_condition,notes,last_visit_lat,last_visit_long,referred_by,blood_type,phone
077156b8-33a9-4b27-be15-e918f0c48935,Justin Taylor,1971/05/28,,186-79-0550,???,08-01-2025,cnelson@gmail.com,123,HHIN07441783739010,maybe,,28.00677,-24.3432,Daniel Sloan,B+,030-787-8919
c69cd9d6-11f6-4e96-a89d-ae64c6b245c4,Kimberly Barry,1946/03/23,M,342-67-8185,Z00.0,24-06-2023,hortonmichael@hotmail.com,US,PRKB44983308121287,Yes,Large test forward. Whom traditional raise remain authority. Economy thus view because military fight.,-88.3789,73.49286,Robert Hunt,A+,7774212872
b1b4c83a-f613-46dd-8ed7-2ce2ea6ebb0a,Craig Lucero,1979/09/29,M,350-96-6014,Z00.0,03-03-2025,pallen@yahoo.com,DE,UUEW89334140780209,,,17.38889,78.65134,Kathleen Brown,A+,001-817-596-5047x29483
78b6fd5b-29c8-4706-8eab-06645b49d47a,Spencer Johnson,1980/06/25,F,848-33-6682,Z00.0,13-06-2024,bmcguire@harris.info,BR,RAIW50797200123741,maybe,,-81.42746,60.89636,Nancy Marshall,,473-283-0584x637
1d8d8d4e-06a5-46eb-a4da-55d405a55d97,Dawn Parker,1952/05/22,,864-70-7631,C34.1,09-02-2024,suarezkevin@yahoo.com,DE,JOIR91554162616070,maybe,Situation human own little. Different officer buy rule production information.,-23.29956,-21.28455,Cheyenne Salazar,O-,001-718-734-6714x8660
492f9a8c-564b-4caa-9b30-218ba5847543,Michael Taylor,1953/11/23,,477-31-5082,I10,06-05-2023,swatts@scott.org,BR,,,Visit attention sure morning field imagine kind realize. Per with night identify film help remain.,15.77074,-167.73256,,Unknown,+1-563-002-2239x35680
d7346f51-c1ce-4839-9323-f58955a2c2a6,John Farrell,2009/01/14,,133-74-5919,,17-04-2025,cbrowning@wells-ashley.net,DE,GGBU72081325395072,Y,Cup no party reach art value. Improve budget discuss store east.,-43.40454,21.07064,Matthew Stokes,A+,000-0000
bde4d248-fa95-4d40-91e8-4879613aa1b2,Martha Mccall,2001/02/18,,055-65-9998,CXX.99,18-02-2024,omatthews@park.com,CA,AVCL55987329063067,0,,74.24513,-111.34611,,A+,000-0000
4d949b8e-8713-4d1b-a033-9d497740f0db,Robert Thompson,1929/07/28,M,750-43-3137,,01-08-2023,ghenson@yahoo.com,CA,JDTQ92368984499308,maybe,"Ball bring election book. Turn else reach though.
Although until wall network now. Whatever value thousand scene huge.",45.16553,-2.29278,Lindsey Downs,O-,(308)923-1076x1452
fbb41c66-2db5-43a7-bf7f-9799d729bedf,Mark Howell,1971/05/04,F,502-01-0857,J45.9,09-08-2024,portermartin@gmail.com,FR,GFQZ77772622812692,No,Machine movement drive require resource change successful. Season water modern certainly away quite use.,25.8342,128.93002,,AB+,(614)443-4779x04557
cbcee4c9-c954-42f5-9251-632b6d754d49,David Nguyen,1975/11/27,,629-49-2849,J45.9,19-04-2025,thomas85@yahoo.com,BR,MPMI51062938011524,,,24.89885,-29.28504,Lisa Ward,B+,(996)752-9306
b7e60262-2609-4d66-99fa-e7c382c2d5c7,Gregory Olsen,2012/09/02,F,841-75-5803,I10,04-01-2024,gallagherdavid@bryant.org,,OZCG43572735889231,N,,87.61071,-147.22783,Terri Miller,,001-647-673-9026x1521
7d5cfacb-b170-41d0-91d9-0b218a51b78b,Thomas Gomez,1959/06/17,F,841-24-5781,F32.1,04-07-2024,rwatkins@taylor.com,FR,HSKC83085288996518,maybe,Effect personal she worker agency have apply. Important pretty standard know which church down.,-50.80495,168.92414,Ashley Martin,B+,456.272.8661
79dfbe21-7773-4f3e-9e93-3e85367a852f,John Rice,1930/10/19,Unknown,691-36-9010,J45.9,11-03-2024,samuel86@hood.com,,YUSG69894591647516,maybe,Behavior particular window movie figure sort. Bag thank pressure federal cell pay sell. Camera choose involve sister.,72.98546,-73.98486,Justin Schultz,,+1-890-093-5019x577
2dad20c8-9df8-4f11-8efd-a8350b2d7448,April Chan,1995/11/24,F,481-34-1431,Z00.0,16-08-2024,vicki52@may-herman.net,CA,JDJI31470838583828,No,Property use move report but material young issue. City pick necessary. Among common somebody color trouble single science.,-50.59898,167.31384,Michael Hatfield,AB+,000-0000
e7d3bc11-7055-49d0-b9e5-0e6938e4f382,Christie Walters,1944/03/01,Unknown,715-96-5723,C34.1,03-08-2023,morgan63@baird-bennett.com,DE,JJLK18629861360418,N,,-19.21058,-174.4293,Dennis Maddox,Unknown,000-0000
d8335ead-1fa9-44a3-a278-ef946df6cd3c,James Wilson,2016/03/18,F,663-63-1992,???,12-06-2024,uboyd@cruz.biz,US,MPPK04448316637161,N,,75.82502,-158.67697,Ronald Walker,A+,9294484517
063bddc5-b98d-48b7-8fa4-b302f63d755e,Antonio Solis,2011/03/09,M,189-67-6007,J45.9,05-06-2024,uanderson@brooks.com,BR,IHDG10596571792710,Yes,Play practice leg hundred. Heart week field both feel. Leave of number clear.,21.69458,12.49796,Michael Christian MD,A+,+1-400-698-0935x256
0d215706-a6c3-4a35-8310-a8f8cd8d2650,Emily Smith,1989/10/23,F,647-20-9870,,30-09-2024,martinezkevin@yahoo.com,CA,,maybe,Great stop whatever manage pretty. Build suffer individual.,54.73226,18.01424,,Unknown,(771)258-7822x733
55092eb6-f36a-4d0b-bba7-c0df7683abb4,Jessica Quinn,2016/07/28,Unknown,313-75-6871,,15-01-2024,kelly74@collins.com,DE,KBSF01423907973630,Yes,"Recent ready grow response. Shake light hope. Relationship school coach discussion nice fly.
Member guy again quickly herself thought.",3.57405,-65.99102,Emma French,Unknown,+1-321-588-5367x013
6af9c486-2365-43f6-8c31-7fddf732d996,Deborah Wilson,1945/03/09,F,856-54-0318,???,08-08-2023,kevinflores@gonzalez.com,FR,XAFA74105666203151,Y,Technology Republican eat far agency table together purpose. Sell especially ability identify try order sing.,-54.8062,76.27878,Amy Camacho,A+,001-553-153-5407x798
dd55c3ae-986b-4650-9e16-50de16643e73,Erika Christensen,2008/05/01,Unknown,814-05-8460,???,27-03-2025,paynecourtney@hotmail.com,DE,EQXA86930657792071,N,,89.82439,91.39242,Donna Collins,Unknown,134.605.9006x25622
b52b389e-e200-47b4-b74f-890487d80a95,Christopher Bishop,1940/05/12,O,423-90-0493,F32.1,23-04-2024,caldwelljustin@yahoo.com,FR,OKLO22511734888940,1,As our everyone every rich. Baby structure smile meet character. Identify camera another remain.,-33.59375,-9.40018,Terry Peck,A+,+1-834-457-0046x034
5aa8a9ce-9f5a-4298-95a1-0697f8e8e3f4,Jack Wilson,1936/03/03,Unknown,068-32-7192,C34.1,21-02-2024,ksnyder@walker.biz,US,KBCV09269057592197,No,,18.77792,41.5195,Jacob Newton,A+,865-143-5752x641
63923d4b-f323-4217-81c6-e39fd6931525,Michael Wong,1986/06/09,M,589-76-9634,F32.1,26-07-2023,caitlinmarks@santiago.com,DE,HPJR70071976092712,Yes,Build perform son young. Necessary bank meeting somebody must long. Dog hot study its stand.,-56.84595,57.67537,,O-,3794709850
10977cfa-7420-473e-a12d-e704684831ad,Randy Jennings,1971/07/11,Unknown,655-46-6870,???,05-06-2023,ashley13@hotmail.com,,EFWF23445458834364,N,From he network company close however region. Word doctor to light. Buy recognize start always lay successful explain.,24.08945,-49.62373,Frank Duran,AB+,(584)841-8046x9880
1515df53-a06d-4042-a8e2-f4073a49610d,Kathy Burton,1926/05/08,O,637-25-7114,Z00.0,21-10-2023,johnsonaustin@yahoo.com,FR,EFFP63461522271382,maybe,Some read water they. Scientist vote lead pass nice writer.,40.85086,37.68525,,O-,000-0000
217fd596-4cc1-4fe4-ae48-e915eeafe3c5,Brian Warner,1948/03/01,M,182-95-3046,C34.1,25-12-2023,robert47@gmail.com,,MSFL73564549842513,N,Activity check side claim professor lay even later. Imagine box especially official various operation program. Show six general player not teach.,5.92692,-89.14481,Whitney Marsh,A+,000-0000
0dc241e0-761c-447b-a38d-8d6ad43ad333,Michael Kelley,1952/11/27,F,092-57-7152,J45.9,30-06-2024,wscott@yahoo.com,DE,MMWR15059832383578,,Watch kind middle each security continue course easy. Vote culture must significant start.,3.54186,-127.45465,Laura Owens,AB+,000-0000
fd5e1571-7265-4b6d-a42b-e92cf10ebd76,Kaitlin Mooney,1944/08/07,O,469-51-9127,CXX.99,15-06-2024,cruznicholas@anderson.com,CA,FHFZ76850049817772,0,,63.85374,-78.45179,Michael Arias,,001-174-593-0680x2840
562b52b3-5804-4649-adc3-1c50c53cd5ed,Mr. Sean Williams,1956/04/23,,786-61-3901,CXX.99,29-06-2023,brianwalker@mills.info,,AARD30479096550961,0,Because remember garden seem return. Begin prepare him research station down suggest. Better land left black agency assume none.,-51.42289,144.18847,,Unknown,(372)697-5783
9a9bfdcd-9881-4fba-baf3-cc8c83ce1e81,Jill Espinoza,1928/01/29,,212-84-6031,E11.9,13-07-2023,sloanamy@hotmail.com,DE,DMMQ22891163108975,Yes,,-33.67888,115.70681,,O-,269.294.5556
1ec714ef-3393-4427-93cb-0b5fb588b65c,Marilyn Nguyen,1936/08/18,,115-62-9960,J45.9,15-04-2025,marissa51@winters.org,CA,BOMO30118782126054,1,"Prepare enter on under unit. Another board rest material huge something.
Represent collection out show bar. Good main floor clearly picture.",5.42422,-157.00324,,,000-0000
66953a9c-c7e2-4d67-9911-a280c2d6da69,Ashley Anderson,2013/03/05,M,046-49-2167,J45.9,08-08-2024,jwhite@smith.com,BR,KGCO13753461523113,Yes,Act TV quality. Deal take probably card than. Within down trip production simple without while.,88.82657,-143.85165,Hannah Smith,A+,+1-351-096-9082
0eec0b62-a9fe-489a-b2a4-b1b534a5c347,Jennifer Small,1930/05/04,F,585-50-2409,F32.1,16-09-2023,yleon@hotmail.com,DE,,1,Natural wife clear security. At almost scientist employee building to. Beat name beyond task blue quickly policy.,41.7438,-101.67833,Kristina Vasquez,B+,971.507.4252x005
abd47942-24a4-429c-b847-bd24d33b18a2,Margaret Smith,2015/06/21,M,899-49-3390,J45.9,09-06-2023,lbenson@gmail.com,CA,MQTZ76247279739674,,,25.74028,82.72476,Alec Gross,B+,+1-689-043-1086x57534
b631032d-ace8-4ad3-9af4-369979b60b11,Christina Cantu,2011/01/31,,389-39-6694,J45.9,07-04-2025,matthewhernandez@howard.com,123,HIDS55921147699579,,,4.32081,-18.54957,,Unknown,(283)245-2600x2100
835efa90-281e-41ef-b749-b3c68c3b4bc5,Phillip Callahan,1937/08/14,,777-11-8244,Z00.0,17-06-2024,bellbarbara@gmail.com,123,,0,City both defense list test. Expert positive course owner. Peace page management thought quickly look.,-86.16865,-155.83931,Gregory Jones,AB+,485.388.7775
a647a9a8-e88f-47fa-a27c-3eb6a4186fcd,Michael Johnson,1952/07/11,O,152-02-7285,Z00.0,15-06-2024,jenniferwarner@yahoo.com,BR,IZGJ02346323659604,0,Value bit stuff. Push least recognize cut sport threat stop.,-10.12568,73.487,Jeremy Crawford,,6623944406
5e2d9a74-0491-470a-9b6d-03545edb31e9,Gregory Lopez,2009/05/28,F,117-22-5544,C34.1,22-03-2024,charlesweaver@yahoo.com,123,QOON04959622774130,1,Thus gun mouth as. Care executive avoid experience city red close.,56.91348,115.40589,,O-,001-430-344-1616x091
c9a604e5-c69a-4cab-b91f-81652f745e1a,April Patel,1959/11/28,F,667-97-8418,I10,01-06-2024,tuckerjessica@hotmail.com,123,CZOI10182865701598,,,-77.56332,52.29967,Mrs. Karen King,AB+,+1-961-864-8622
c8231228-28b0-4333-b0a6-3cfef32d17cf,Terri Robinson,1983/08/31,,029-86-4986,E11.9,15-09-2024,edwardscarrie@lane.com,123,FXSD03195357397480,0,"Authority hand beyond father investment stand. Send truth among.
Large over scene clearly. Score particular stop study event five.",-44.02096,120.06807,Gabrielle Porter,A+,001-900-457-7942x101
1db58d07-b953-4a28-a322-7efe2de0c5de,Elizabeth Norton,N/A,O,891-35-1843,,27-07-2023,yjohnson@mitchell.com,FR,,Yes,,-27.02422,95.99828,,A+,001-363-693-9106x1191
a4c0ad1a-dda4-4f57-9ff9-1b6a440feb8a,Michelle Smith,1928/05/15,M,622-39-1182,C34.1,30-03-2024,alicia20@barnes.com,DE,DYKM90716339308132,N,,-82.93943,138.69524,Todd Mejia,Unknown,000-0000
8bbb7f4c-e66b-4a4e-a47a-dbbf4ee18585,Justin Graham,1956/07/25,F,399-73-5091,,27-01-2025,rileykathy@yahoo.com,,BLYT99478011650395,maybe,"Might so business. Poor apply time conference by memory.
Everyone about mouth anything. Human behavior side first public quickly.",33.00994,179.82505,Tracy Banks,A+,469.894.9942x154
92fa425c-149b-494d-b695-d6652e10dbae,Andrew Smith,2004/06/23,F,329-08-8444,I10,23-05-2023,powellanthony@gmail.com,FR,KNXS96840764173408,maybe,Top how your law such. Right she everyone part center air recent. Place they yeah pull statement film.,48.20465,-132.86296,Michael Cunningham,O-,636.994.1307x6594
40632242-b2b4-4aba-86d8-c290ef509313,Colleen Russell,1931/04/25,M,826-19-6384,E11.9,02-05-2024,davidweber@baker.com,CA,PGSV07742417211296,maybe,Enter surface success buy. Despite career general it. Race team painting water popular.,7.85909,50.40553,,AB+,000-0000
4bd00845-e346-41b1-891d-4572db784478,Heather Keith,2022/07/22,Unknown,670-81-7114,E11.9,02-10-2023,michaelhood@gmail.com,BR,MDST52740207745832,No,"Alone plan film bank bill teacher. Feel total wrong cut program half.
Lose need development it this now bar. True home lose weight.",-74.86356,35.73072,Jamie Wilson,Unknown,001-578-108-3896
f6abd48d-d3c0-4310-93fd-f49914f7141a,Melissa Castro,1938/11/19,,796-07-4738,I10,17-01-2024,leonardalice@wilson.com,CA,BKDU90986919676576,N,Suggest tell study if billion player. Conference matter as guess though put score. Hot follow visit small compare leg. Space purpose likely actually.,-69.84467,-65.57081,,AB+,714-870-8806x55806
0ad78603-75de-4e89-8c93-ce181dd87737,Terry Lewis,1994/05/16,Unknown,094-80-6315,,08-12-2023,pagejoseph@diaz.com,123,ERFX08891520614799,Y,Break specific know kind social worry whatever when.,16.6401,149.32688,,O-,(221)567-4818x2485
614876ef-3acf-4e52-9619-6bf4e8f9b72e,Ronald Fleming,2024/11/22,O,198-44-4109,C34.1,19-12-2023,kimberlyholmes@gmail.com,123,WPCH74290269806400,0,"Public by water million well news. Level plan book think arm pressure specific.
Meet prepare moment take consider I.",-61.34271,4.54192,Michelle Clark,,(192)100-8613
7ce38ebd-8d72-48a0-879f-0039be1f13f2,Mark Scott,1924/07/18,F,412-65-0975,F32.1,22-02-2024,christine04@hotmail.com,CA,FBRH02367344847318,No,Parent make series special letter war. Stock far everything new forget step authority. Main including gas.,32.15686,95.17851,,AB+,+1-664-218-9377x76454
5ae9141c-9c35-4c87-993c-5246edd13ace,David Dennis,1980/08/22,M,855-90-6616,CXX.99,15-07-2024,hartcynthia@gmail.com,DE,XTWQ46531898107565,,Politics how brother move head. Defense begin mean adult enough. House last less right.,-79.07357,116.60855,Kelli Schwartz,B+,443-112-8316
a49b23f0-6987-4fe8-9340-ec8e51b73e8b,Dr. Steven Sweeney,1968/09/04,O,332-53-7698,E11.9,28-02-2024,ethan59@gmail.com,DE,STGP07713464220890,maybe,Might city already onto investment best best. Once new maybe even mother half. Strategy edge value edge no decision attack.,29.30816,-61.63706,Peter Porter,Unknown,000-0000
a3820e22-5fa0-47ce-b33a-79566d771158,Andrew Miller,1974/07/17,M,705-12-8654,Z00.0,26-12-2024,john90@yahoo.com,CA,CRMQ86585257871452,No,,35.65747,64.78225,,A+,(355)197-3170
b197a0b9-fbb3-4c65-8727-688b72d7cbd9,Gregory Young,N/A,O,819-98-5171,Z00.0,12-07-2024,pricejames@gmail.com,CA,PJOB65475438859610,0,Have five improve to stay reflect industry. Responsibility bit guess attorney. Ask knowledge dog pay interest up worry.,-68.22638,-129.01856,Joel Collins,AB+,(757)844-2855x7147
ee2067bf-2440-4a97-8c87-03cfb5a190d1,Jessica Chavez,1958/04/01,O,086-46-9187,Z00.0,06-04-2025,yhoward@hotmail.com,CA,JNCR29923517597525,0,,-87.00219,141.89751,,AB+,+1-667-959-2976x1567
d4e81adb-896d-4f11-a65f-894e5ff4902b,Meghan Richardson,2007/11/14,Unknown,741-48-7115,C34.1,02-09-2023,thomastheresa@gmail.com,FR,JWIL99809561100022,0,Protect improve couple above base. Staff professional remain note turn. When stuff successful four.,-49.56835,44.71246,David Colon,Unknown,001-615-883-4317x42257
894d624c-c8f1-4b03-b65b-392781ac0a61,Jeffrey Howell,2002/03/22,Unknown,377-91-3009,???,12-09-2024,monica10@ramirez.net,FR,NINH80631600156795,,Resource hold anything investment seem value. Front president respond well western single.,65.55667,46.48063,William Ramos,Unknown,000-0000
4c8c10eb-90d1-40af-b9b9-6e6f4820d9c3,Cole Davis,1929/06/16,F,XXX-XX-XXXX,I10,13-04-2025,pmartin@yahoo.com,BR,ESQG74577644882993,,Trade economic hear room see. Mention course degree attack citizen. Part black field note part college. Care difference discover difficult well.,46.68141,7.11798,Carla Vasquez,B+,240.154.5451x1561
6e9fdd01-6e81-4b84-b339-1122c2635977,Rachel Hartman,2018/08/09,Unknown,739-59-5365,E11.9,19-05-2024,campbellrebecca@warner.com,,IZUI25901514611532,0,"Fact join remain article if edge.
Age office born western year man real. Tell force group data where.
Else enough eat member.",-87.64784,-27.80453,Daniel Gardner,Unknown,(242)992-3877
b729917c-0e36-4e8a-9bdf-5497f684c465,Kaitlyn Love,2019/01/25,M,223-14-9483,J45.9,25-01-2025,davisdavid@gmail.com,US,IUKY63918494255869,Yes,"Boy west garden analysis central. Kind condition yet him wife rather.
Beyond behavior produce thank green media any citizen.",70.69002,78.24473,Patricia Allen,O-,008-645-4192x233
2df4ab6f-3e38-4280-8a81-640e2924d062,Dr. Rodney Savage,1945/02/25,,773-47-6259,C34.1,04-04-2024,veronicagarcia@gmail.com,CA,BLBS66822710374849,N,,-39.79447,44.31962,Tonya Miller,Unknown,+1-355-761-0169x69622
c2724d7d-cbb4-4a65-8a52-be2e1908a6b9,Tina Johnson,1951/11/09,O,658-29-7847,C34.1,17-06-2023,woodtimothy@phelps.info,BR,GYIL25488494609925,N,Miss week such. Top bank real reason. Relate respond opportunity nothing I.,-15.07611,145.89279,Rachel Williams,AB+,001-830-601-1966x494
3e8f32cf-ae0a-4c69-b812-22e20946c460,Sandra Cameron,2002/04/21,O,107-55-7699,E11.9,06-06-2024,palmerscott@hall.net,123,RIJL80348069727312,maybe,Give son produce which special spring which. Hope pull guy. Writer toward oil both eye end.,56.15146,40.45358,Tina Chavez,O-,402-530-9130x60569
936cac0c-5553-41a7-b1d7-f41cd136815d,Mary Parker,1964/07/17,Unknown,554-86-4016,I10,26-03-2025,shaffertravis@yahoo.com,,AXHC00294196499142,1,,-83.9466,125.81186,Renee Bradford,A+,+1-147-560-7465x0727
b93b0da2-0481-41dc-af27-e1ee5f81e8db,Monica Levine MD,2008/05/28,,726-08-7939,???,25-12-2024,yahoo.com,CA,BFEV49731957940508,Yes,Your join generation college them. Enter education let six magazine reveal. Actually friend interest land.,-85.02333,112.46663,Nicole Bass,AB+,000-0000
36dbbf4e-443b-4e8d-aff8-9ad9d76f0a8c,Earl Allen,1939/08/19,,496-81-4490,CXX.99,08-06-2024,kelly66@lewis.com,DE,PFJM80667950825143,,Across health soon subject. Investment break style everyone next vote. Science provide tend say product instead she.,-4.70939,-3.87192,,Unknown,095-253-1661x8905
30b62ec5-0f67-495d-b5aa-738a223873da,Evan Lopez,2009/12/20,F,592-23-4482,Z00.0,09-08-2023,jennifer49@hotmail.com,FR,VPVO01676705178552,Yes,Special else single under rest little son. Artist old as town. Old similar rock well conference choose.,79.70927,171.41144,David Johnson,AB+,+1-302-856-5872x0679
75143cf2-6609-4a89-aaaf-6b3689c986ac,Vicki Knight,1952/07/24,O,283-23-1993,I10,23-01-2024,caroline82@marquez.com,,AETQ91954765210508,Y,Remember stage today do know single personal. Number challenge about article cultural issue.,21.33013,-105.60553,,O-,+1-328-940-5465x38522
d7cfed32-44bc-4e22-90f6-1f38315f6ee7,Melissa Phillips,1981/05/23,,759-15-5147,???,01-04-2025,ghood@yahoo.com,DE,NUBU21490266084687,N,Show assume magazine figure boy behavior certainly. Person news dark modern subject benefit subject its.,-29.05431,-168.13607,Andrew Rios,AB+,000-0000
4388881a-149b-4f42-984d-b9abc2967770,Paul Madden,1926/04/02,Unknown,XXX-XX-XXXX,,12-08-2024,crystalsims@davis-holmes.com,US,QSBY78825807981424,No,,19.80038,-11.1445,Gerald Yang Jr.,B+,000-0000
11213b85-4e41-4f35-9973-3ad6dae48876,Christopher Andersen,1971/03/16,O,630-27-4822,E11.9,01-02-2025,uholt@yahoo.com,BR,RPRX42581210772836,Yes,"Window not lawyer join draw rule. Make teach model great.
Mission decide green occur bad reach.",82.3832,69.9098,Patricia Carlson,Unknown,810.916.0710x831
5a5b68f2-8993-43db-9028-c403729df05f,Devon Williams,1969/01/01,F,843-23-2593,C34.1,07-08-2024,herrerabryan@sullivan.com,,VXAI26087203692485,0,Common camera strategy suffer entire father career. Election something part police operation more.,-72.05276,126.30132,James Johnson,AB+,8400584622
6130303f-5200-4f61-b158-9e16ace7023e,Ashley Martinez,1982/09/06,O,223-18-9487,???,20-04-2025,gmail.com,FR,,maybe,Officer team news view. Kitchen modern scene debate street sign through. Program animal least.,-33.89874,141.62373,Mr. Gregory Buckley,AB+,(485)877-3894
5d0bad6f-7a03-4bcb-842b-08e335891953,Ronald Hodge,1935/02/01,O,632-80-5557,E11.9,15-10-2024,othompson@gmail.com,CA,BZER14749709842089,No,,-83.60375,103.12383,Philip Blevins,O-,094-278-3903
c1e01f58-6a37-463f-a94a-f8e5c0894d87,Andrea Ortiz,2018/05/23,Unknown,630-24-5877,???,18-12-2023,hotmail.com,123,GLPM33862170848858,1,Pattern really continue majority lose easy. You cut usually by. Lose born edge reveal probably hard reflect.,32.14699,82.88301,Stephanie Franco,Unknown,269.963.3848x502
588a8218-273c-491b-9698-c13ce4487343,Jack Garcia,1999/04/17,M,834-08-1877,E11.9,03-04-2024,wayne69@mcdaniel.net,FR,KIFN87761911313691,Yes,,27.67447,-128.87939,Phillip Cruz,AB+,520.426.7762
5fe3d11b-ee64-478e-a245-61be3d13df4a,Tammy Lawrence,2014/12/04,Unknown,617-94-0847,Z00.0,29-06-2024,jacob10@hunter.net,123,ZUKY33765674986609,0,,-5.89114,97.75123,Kenneth Rodriguez,A+,+1-899-239-5991x3031
b036da76-3a17-4a6e-b500-c255dd9fdc41,Danielle Stewart,2021/09/05,M,576-35-9758,C34.1,01-12-2023,paul78@yahoo.com,CA,SJQX46572593354784,No,Recent unit study fall will. Politics behind good positive sport. Ball anything prove win use.,76.98708,85.12066,Timothy Chavez,AB+,+1-609-416-4631x690
637555c3-4018-45e3-ba73-2667ef011532,Andrew Walker,2020/10/17,M,155-76-6761,Z00.0,11-05-2024,hernandezwhitney@yahoo.com,DE,,0,Social central suggest sound wall defense.,76.15678,-78.79859,Mary James,B+,001-499-488-9224x38510
7aff6ea4-0cc7-4d06-8121-aadf99b72e50,Kevin Cummings,1931/07/26,F,681-83-7025,???,29-10-2024,kristin19@franklin-wyatt.com,123,,,,30.8216,-143.5795,Jacqueline Wolfe,B+,(061)781-8731x522
30f83249-f425-4588-a641-82011a16f247,Brian Chandler,1927/09/11,F,XXX-XX-XXXX,???,22-05-2024,david98@hotmail.com,123,EDKG65659281093124,maybe,Space choice trip claim. Financial order form some structure street. Couple create ten beat office cost.,43.59159,-13.63998,Kelly Sharp,O-,000-0000
b520f70c-0d8a-42dc-9475-c939e63fd473,David Davis,1935/04/30,O,312-36-0519,J45.9,28-06-2023,schneidertim@dunn.com,FR,TBKX58928399373550,No,Truth stuff paper investment section. However owner any. Ask if prove ever relate.,-76.58447,-95.75345,,B+,000-0000
d85d33b4-5375-44e6-abc3-fdb9c4b9e470,David Barry,1994/07/01,Unknown,479-93-5382,F32.1,26-10-2023,jenniferreynolds@yahoo.com,,YMYY28317470313275,No,,49.53185,9.55382,Tina Mckinney,B+,341.943.4348x11186
8cba11d1-8439-4ae7-b64a-6dbfb775fd57,Gregory Bell,2015/02/11,M,043-72-1909,Z00.0,10-07-2023,ramirezzachary@cox.net,CA,EBDS95508256201521,1,,-25.1902,-68.36517,Terry Brooks,Unknown,001-786-041-6958x651
cbf95046-9d62-4063-985e-ef363061d432,James Mccullough,1950/04/25,Unknown,745-15-7915,F32.1,03-07-2024,owenscynthia@hopkins.com,DE,JGZR98091698953087,Y,Deep wait decade consider. Expect rate authority land world least we if. Attorney quickly pay south our huge.,-80.88522,-131.41282,Connie Johnson,B+,289.496.0778x3175
ab851470-1fb8-449d-addd-deb80cc0264b,Mary Nguyen,1990/07/10,O,385-71-0943,I10,17-12-2023,kennethlopez@hotmail.com,123,QHKO45507961613825,N,"Low claim should close improve. Practice total street establish.
Difficult ball field TV pay. Whose rule whom program.",21.97939,-149.04337,William Quinn,A+,000-0000
726671df-62d6-4686-9eeb-96b109d22d87,Amanda Campbell,2005/10/30,O,372-04-8171,E11.9,04-03-2025,kimdeanna@gmail.com,BR,MWZC78580411497041,,Good account degree list. Value too think explain detail. Sense about brother long quality concern few.,-83.17734,-172.99758,Renee Anderson,O-,401.132.9193
6d7bc6dc-49f6-45ed-b2cc-e56b590fa286,Cindy Rich,1968/03/28,Unknown,232-09-2197,???,29-11-2023,paul33@turner-rojas.com,,XBMC26781783582038,Y,Matter total camera difference fire instead film ten. Here outside quickly speak at. Month grow choose your.,-32.26214,44.85068,Chris Garcia,B+,001-575-569-1295x55773
608fcc0d-ddea-46db-9769-66e68cc24300,Javier Guzman,2025/04/10,M,652-24-0522,Z00.0,16-03-2024,ojacobs@gmail.com,BR,OFGH74507979201904,Yes,Fire no ground just hand modern mouth window. Effect could concern.,-87.21512,-34.57363,Terry Day,,(725)962-2213
39247657-bfe1-4bbf-ba2b-1a37b89f9308,Chad Vaughan,1949/02/20,O,398-06-6686,CXX.99,20-05-2024,benjaminsalazar@garrison.com,US,HRDU11271781720766,1,Size administration admit page number. We phone make off hear fill defense cup. Actually perform yet.,52.76026,-31.00073,Jose Nichols,B+,000-0000
29c17f55-1480-44e3-a586-b5e1243d0230,Brad Cantu,1953/07/03,,781-89-9240,CXX.99,10-08-2024,riverawilliam@gmail.com,BR,KUER46644086513935,0,Do leg soon gun. Need sister follow road guy.,5.9928,-98.864,Stephen Torres,AB+,001-807-039-1413x6772
d5837085-e41b-4966-89c9-bfaa6dd5b243,Jessica Butler,1985/02/13,Unknown,123-07-4990,J45.9,22-06-2023,bentonmichele@hernandez.com,BR,AZPE18156586938406,N,,-88.5706,-19.45751,,O-,452.603.8480x18967
eb841e24-c1ef-4a5c-8449-e0202d3a35c7,Richard Ward,2011/08/05,F,773-37-7043,I10,24-11-2023,fking@yahoo.com,DE,ILIM61550688931211,,"Happen Congress act wide black my.
Truth job reason person south color color production. Record positive time professional.",-56.68696,47.36339,Michael Gonzalez,O-,(274)175-0677x385
49074986-2494-4283-b577-a04876f2cd08,Sandra Brown,2006/04/11,F,240-74-5027,,07-05-2024,autumn13@yahoo.com,DE,,Yes,Interview too possible science movie. Prepare goal lawyer note nation food.,76.74845,145.59362,Joshua Santos,B+,806.514.2961x592
61190516-4977-4b36-9b84-4840a038cd51,Marilyn Figueroa,2008/02/04,,081-84-9087,CXX.99,06-04-2025,mlopez@hotmail.com,DE,IPIJ95465032981685,N,,50.8535,10.53516,,A+,+1-545-536-2699x613
37038731-813b-4bd9-b056-4aca413180a9,Megan Roberts,1998/12/16,,056-67-7167,F32.1,24-05-2023,bradley09@garrett.net,123,WXIZ94824438693482,Yes,,44.64393,-12.3737,,O-,000-0000
